Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1973","1973","hg/ha","13559"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1974","1974","hg/ha","14946"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1975","1975","hg/ha","13843"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1976","1976","hg/ha","13985"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1977","1977","hg/ha","12208"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1978","1978","hg/ha","14797"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1979","1979","hg/ha","16407"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1980","1980","hg/ha","15960"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1981","1981","hg/ha","15907"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1982","1982","hg/ha","15699"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1983","1983","hg/ha","15457"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1984","1984","hg/ha","15203"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1985","1985","hg/ha","16181"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1986","1986","hg/ha","16673"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1987","1987","hg/ha","17263"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1988","1988","hg/ha","14765"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1989","1989","hg/ha","16472"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1990","1990","hg/ha","17720"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1991","1991","hg/ha","18951"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1992","1992","hg/ha","16349"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1993","1993","hg/ha","16514"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1994","1994","hg/ha","17869"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1995","1995","hg/ha","17967"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1996","1996","hg/ha","18097"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1997","1997","hg/ha","18641"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1998","1998","hg/ha","18891"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","1999","1999","hg/ha","20715"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2000","2000","hg/ha","18694"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2001","2001","hg/ha","11406"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2002","2002","hg/ha","14888"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2003","2003","hg/ha","15834"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2004","2004","hg/ha","19631"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2005","2005","hg/ha","19506"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2006","2006","hg/ha","17236"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2007","2007","hg/ha","18311"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2008","2008","hg/ha","19400"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2009","2009","hg/ha","19962"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2010","2010","hg/ha","18625"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2011","2011","hg/ha","19755"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2012","2012","hg/ha","19717"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2013","2013","hg/ha","24041"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2014","2014","hg/ha","20330"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2015","2015","hg/ha","18505"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2016","2016","hg/ha","20175"
"QC","Crops","5203","Northern America","5419","Yield","1726","Pulses,Total","2017","2017","hg/ha","18370"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1961","1961","hg/ha","200023"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1962","1962","hg/ha","200486"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1963","1963","hg/ha","208631"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1964","1964","hg/ha","198509"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1965","1965","hg/ha","213699"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1966","1966","hg/ha","217276"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1967","1967","hg/ha","215339"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1968","1968","hg/ha","222311"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1969","1969","hg/ha","228217"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1970","1970","hg/ha","235791"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1971","1971","hg/ha","236718"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1972","1972","hg/ha","241658"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1973","1973","hg/ha","237368"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1974","1974","hg/ha","255684"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1975","1975","hg/ha","261538"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1976","1976","hg/ha","269572"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1977","1977","hg/ha","270618"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1978","1978","hg/ha","275717"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1979","1979","hg/ha","281402"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1980","1980","hg/ha","272396"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1981","1981","hg/ha","284572"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1982","1982","hg/ha","289562"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1983","1983","hg/ha","276552"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1984","1984","hg/ha","288149"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1985","1985","hg/ha","311849"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1986","1986","hg/ha","307051"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1987","1987","hg/ha","315088"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1988","1988","hg/ha","295825"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1989","1989","hg/ha","302308"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1990","1990","hg/ha","306945"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1991","1991","hg/ha","252906"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1992","1992","hg/ha","269096"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1993","1993","hg/ha","266551"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1994","1994","hg/ha","277549"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1995","1995","hg/ha","259952"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1996","1996","hg/ha","280267"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1997","1997","hg/ha","271383"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1998","1998","hg/ha","269701"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","1999","1999","hg/ha","276322"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2000","2000","hg/ha","291584"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2001","2001","hg/ha","262122"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2002","2002","hg/ha","269405"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2003","2003","hg/ha","270611"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2004","2004","hg/ha","285391"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2005","2005","hg/ha","282942"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2006","2006","hg/ha","293666"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2007","2007","hg/ha","292483"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2008","2008","hg/ha","291321"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2009","2009","hg/ha","305402"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2010","2010","hg/ha","298192"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2011","2011","hg/ha","297508"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2012","2012","hg/ha","307749"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2013","2013","hg/ha","312317"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2014","2014","hg/ha","317852"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2015","2015","hg/ha","310712"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2016","2016","hg/ha","314502"
"QC","Crops","5203","Northern America","5419","Yield","1720","Roots and Tubers,Total","2017","2017","hg/ha","316926"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1961","1961","hg/ha","24272"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1962","1962","hg/ha","15335"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1963","1963","hg/ha","29861"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1964","1964","hg/ha","22797"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1965","1965","hg/ha","23741"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1966","1966","hg/ha","22276"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1967","1967","hg/ha","21884"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1968","1968","hg/ha","20984"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1969","1969","hg/ha","25098"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1970","1970","hg/ha","21743"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1971","1971","hg/ha","25604"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1972","1972","hg/ha","20714"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1973","1973","hg/ha","26488"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1974","1974","hg/ha","23124"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1975","1975","hg/ha","25856"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1976","1976","hg/ha","24155"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1977","1977","hg/ha","27455"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1978","1978","hg/ha","19930"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1979","1979","hg/ha","26750"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1980","1980","hg/ha","24156"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1981","1981","hg/ha","31211"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1982","1982","hg/ha","27021"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1983","1983","hg/ha","21793"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1984","1984","hg/ha","32134"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1985","1985","hg/ha","21976"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1986","1986","hg/ha","16480"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1987","1987","hg/ha","27017"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1988","1988","hg/ha","25428"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1989","1989","hg/ha","22204"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1990","1990","hg/ha","26945"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1991","1991","hg/ha","24413"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1992","1992","hg/ha","24378"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1993","1993","hg/ha","25456"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1994","1994","hg/ha","27170"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1995","1995","hg/ha","21131"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1996","1996","hg/ha","22119"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1997","1997","hg/ha","29479"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1998","1998","hg/ha","22677"
"QC","Crops","5203","Northern America","5419","Yield","1729","Treenuts,Total","1999","1999","hg/ha","29670"
